,relation,start_node,end_node
4511,SimilarTo,clean,easy
4512,SimilarTo,clean,legible
4513,SimilarTo,clean,perfect
4514,SimilarTo,clean,pristine
4515,SimilarTo,clean,pure
4516,SimilarTo,clean,scrubbed
4517,SimilarTo,clean,spick_and_span
4518,SimilarTo,clean,unaddicted
4519,SimilarTo,clean,unarmed
4520,SimilarTo,clean,unqualified
4521,SimilarTo,clean,unspotted
4522,SimilarTo,clean,unsullied
4523,SimilarTo,clean,unused
4524,SimilarTo,clean,water_washed
4525,SimilarTo,clean,cosher
4526,SimilarTo,clean,halal
4527,SimilarTo,clean_burning,fueled
4528,SimilarTo,clean_cut,distinct
4529,SimilarTo,clean_limbed,shapely
4530,SimilarTo,clean_living,moral
4531,SimilarTo,cleanable,clean
4532,SimilarTo,cleanly,clean
4533,SimilarTo,cleansing,antiseptic
4534,SimilarTo,clear,clearheaded
4535,SimilarTo,clear,crystal_clear
4536,SimilarTo,clear,free
4537,SimilarTo,clear,hyaloid
4538,SimilarTo,clear,limpid
4539,SimilarTo,clear,net
4540,SimilarTo,clear,perfect
4541,SimilarTo,clear,prima_facie
4542,SimilarTo,clear,semitransparent
4543,SimilarTo,clear,transparent
4544,SimilarTo,clear,trenchant
4545,SimilarTo,clear,unclouded
4546,SimilarTo,clear,unfrosted
4547,SimilarTo,clear,unmistakable
4548,SimilarTo,clear,unobstructed
4549,SimilarTo,clear,unsubtle
4550,SimilarTo,clear,untroubled
4551,SimilarTo,clear,vivid
4552,SimilarTo,clear,cloudless
4553,SimilarTo,clear,fair
4554,SimilarTo,clear,serene
4555,SimilarTo,clear_and_convincing_evidence,beyond_reasonable_doubt
4556,SimilarTo,clear_and_convincing_evidence,preponderance_of_evidence
4557,SimilarTo,clear_and_convincing_evidence,probable_cause
4558,SimilarTo,clear_cut,cleared
4559,SimilarTo,clear_sighted,discerning
4560,SimilarTo,clear_sighted,sighted
4561,SimilarTo,cleared,clear_cut
4562,SimilarTo,cleared,improved
4563,SimilarTo,clearheaded,clear
4564,SimilarTo,clearheaded,unclouded
4565,SimilarTo,clearwater,blackwater
4566,SimilarTo,clearwater,whitewater
4567,SimilarTo,cleavable,divisible
4568,SimilarTo,cleft,divided
4569,SimilarTo,clement,balmy
4570,SimilarTo,clement,lenient
4571,SimilarTo,clenched,tight
4572,SimilarTo,clergyman,clergywoman
4573,SimilarTo,clergywoman,clergyman
4574,SimilarTo,clerical,white_collar
4575,SimilarTo,cleta,aglaea
4576,SimilarTo,clever,smart
4577,SimilarTo,clew,bunt
4578,SimilarTo,clewline,buntline
4579,SimilarTo,cliched,unoriginal
4580,SimilarTo,clicko,scanno
4581,SimilarTo,client,customer
4582,SimilarTo,clientele,customers
4583,SimilarTo,cliff_hanging,tense
4584,SimilarTo,climbable,passable
4585,SimilarTo,clingstone,freestone
4586,SimilarTo,clinical,objective
4587,SimilarTo,clinking,reverberant
4588,SimilarTo,clinquant,adorned
4589,SimilarTo,clip_on,attachable
4590,SimilarTo,clipped,short
4591,SimilarTo,clipped,trimmed
4592,SimilarTo,clit_tease,cock_tease
4593,SimilarTo,clit_tease,prick_tease
4594,SimilarTo,clitic,affix
4595,SimilarTo,cloak_and_dagger,covert
4596,SimilarTo,cloaked,covered
4597,SimilarTo,cloakroom,ladies_cloakroom
4598,SimilarTo,cloakroom,powder_room
4599,SimilarTo,clockwise,dextrorotatory
4600,SimilarTo,cloddish,stupid
4601,SimilarTo,clogged,encumbered
4602,SimilarTo,cloistered,private
4603,SimilarTo,close,adpressed
4604,SimilarTo,close,ambient
4605,SimilarTo,close,approximate
4606,SimilarTo,close,at_hand
4607,SimilarTo,close,boon
4608,SimilarTo,close,buddy_buddy
4609,SimilarTo,close,careful
4610,SimilarTo,close,circumferent
4611,SimilarTo,close,close_at_hand
4612,SimilarTo,close,close_hauled
4613,SimilarTo,close,close_set
4614,SimilarTo,close,close_together
4615,SimilarTo,close,closely_knit
4616,SimilarTo,close,confidential
4617,SimilarTo,close,contiguous
4618,SimilarTo,close,cozy
4619,SimilarTo,close,dear
4620,SimilarTo,close,enveloping
4621,SimilarTo,close,equal
4622,SimilarTo,close,familiar
4623,SimilarTo,close,fine
4624,SimilarTo,close,hand_to_hand
4625,SimilarTo,close,intimate
4626,SimilarTo,close,juxtaposed
4627,SimilarTo,close,private
4628,SimilarTo,close,proximate
4629,SimilarTo,close,restrained
4630,SimilarTo,close,scalelike
4631,SimilarTo,close,short
4632,SimilarTo,close,side_by_side
4633,SimilarTo,close,snuggled
4634,SimilarTo,close,walk_to
4635,SimilarTo,close_at_hand,close
4636,SimilarTo,close_fitting,tight
4637,SimilarTo,close_grained,fine
4638,SimilarTo,close_hauled,close
4639,SimilarTo,close_packed,compact
4640,SimilarTo,close_set,close
4641,SimilarTo,close_together,close
4642,SimilarTo,closed,shut
4643,SimilarTo,closed,blocked
4644,SimilarTo,closed,compressed
4645,SimilarTo,closed,drawn
4646,SimilarTo,closed,nonopening
4647,SimilarTo,closed,restricted
4648,SimilarTo,closed,shuttered
4649,SimilarTo,closed,squinched
4650,SimilarTo,closed,stoppered
4651,SimilarTo,closed,union
4652,SimilarTo,closed,winking
4653,SimilarTo,closed_book,take_home
4654,SimilarTo,closed_chain,cyclic
4655,SimilarTo,closed_compound,hyphenated_compound
4656,SimilarTo,closed_compound,open_compound
4657,SimilarTo,closed_door,private
4658,SimilarTo,closed_file,half_open_file
4659,SimilarTo,closed_file,open_file
4660,SimilarTo,closed_in,enclosed
4661,SimilarTo,closed_minded,narrow_minded
4662,SimilarTo,closed_shop,agency_shop
4663,SimilarTo,closefisted,stingy
4664,SimilarTo,closely_held,owned
4665,SimilarTo,closely_knit,close
4666,SimilarTo,closemouthed,uncommunicative
4667,SimilarTo,closing,concluding
4668,SimilarTo,closing,terminative
4669,SimilarTo,closing,year_end
4670,SimilarTo,clothed,bundled_up
4671,SimilarTo,clothed,caparisoned
4672,SimilarTo,clothed,cassocked
4673,SimilarTo,clothed,coated
4674,SimilarTo,clothed,costumed
4675,SimilarTo,clothed,cowled
4676,SimilarTo,clothed,dighted
4677,SimilarTo,clothed,dressed_to_nines
4678,SimilarTo,clothed,gowned
4679,SimilarTo,clothed,habilimented
4680,SimilarTo,clothed,habited
4681,SimilarTo,clothed,heavy_coated
4682,SimilarTo,clothed,lobster_backed
4683,SimilarTo,clothed,overdressed
4684,SimilarTo,clothed,panoplied
4685,SimilarTo,clothed,pantalooned
4686,SimilarTo,clothed,petticoated
4687,SimilarTo,clothed,suited
4688,SimilarTo,clothed,surpliced
4689,SimilarTo,clothed,togged
4690,SimilarTo,clothed,turned_out
4691,SimilarTo,clothed,tuxedoed
4692,SimilarTo,clothed,underdressed
4693,SimilarTo,clothed,uniformed
4694,SimilarTo,clothed,vestmented
4695,SimilarTo,clothesless,unclothed
4696,SimilarTo,clotted,thick
4697,SimilarTo,cloud,obscure
4698,SimilarTo,cloud_covered,cloudy
4699,SimilarTo,clouded,confused
4700,SimilarTo,clouded,troubled
4701,SimilarTo,cloudless,clear
4702,SimilarTo,cloudlike,cloudy
4703,SimilarTo,cloudy,brumous
4704,SimilarTo,cloudy,cloud_covered
4705,SimilarTo,cloudy,cloudlike
4706,SimilarTo,cloudy,fogbound
4707,SimilarTo,cloudy,leaden
4708,SimilarTo,cloudy,smoggy
4709,SimilarTo,cloudy,sullen
4710,SimilarTo,cloudy,vapourous
4711,SimilarTo,clove_scented,odorous
4712,SimilarTo,club_shaped,formed
4713,SimilarTo,clubbable,sociable
4714,SimilarTo,clubbish,sociable
4715,SimilarTo,clubfooted,unshapely
4716,SimilarTo,cluck,cackle
4717,SimilarTo,cluck,cackle
4718,SimilarTo,clueless,uninformed
4719,SimilarTo,clunky,audible
4720,SimilarTo,clustered,gregarious
4721,SimilarTo,cluttered,untidy
4722,SimilarTo,cmavo,cmene
4723,SimilarTo,cmene,brivla
4724,SimilarTo,cmene,cmavo
4725,SimilarTo,cmos,mos
4726,SimilarTo,cns,pns
4727,SimilarTo,co_aunt,co_uncle
4728,SimilarTo,co_brother,co_sister
4729,SimilarTo,co_brother_in_law,co_sibling_in_law
4730,SimilarTo,co_brother_in_law,co_sister_in_law
4731,SimilarTo,co_father,co_mother
4732,SimilarTo,co_father,co_parent
4733,SimilarTo,co_father_in_law,co_mother_in_law
4734,SimilarTo,co_father_in_law,co_parents_in_law
4735,SimilarTo,co_grandfather,co_grandmother
4736,SimilarTo,co_grandfather,co_grandparents
4737,SimilarTo,co_grandfather_in_law,co_grandmother_in_law
4738,SimilarTo,co_grandmother,co_grandfather
4739,SimilarTo,co_grandmother,co_grandparents
4740,SimilarTo,co_grandparent,co_grandfather
4741,SimilarTo,co_grandparent,co_grandmother
4742,SimilarTo,co_husband,co_wife
4743,SimilarTo,co_mother,co_father
4744,SimilarTo,co_mother,co_parent
4745,SimilarTo,co_mother_in_law,co_father_in_law
4746,SimilarTo,co_mother_in_law,co_parents_in_law
4747,SimilarTo,co_occurrent,synchronous
4748,SimilarTo,co_ordinated,adroit
4749,SimilarTo,co_parent_in_law,co_father_in_law
4750,SimilarTo,co_parent_in_law,co_mother_in_law
4751,SimilarTo,co_sibling_in_law,co_brother_in_law
4752,SimilarTo,co_sibling_in_law,co_sister_in_law
4753,SimilarTo,co_sister,co_brother
4754,SimilarTo,co_sister_in_law,co_brother_in_law
4755,SimilarTo,co_sister_in_law,co_sibling_in_law
4756,SimilarTo,co_uncle,co_aunt
4757,SimilarTo,co_wife,co_husband
4758,SimilarTo,coagulable,thick
4759,SimilarTo,coagulate,thick
4760,SimilarTo,coagulated,solid
4761,SimilarTo,coal_black,achromatic
4762,SimilarTo,coal_burning,fueled
4763,SimilarTo,coalescent,united
4764,SimilarTo,coarctate,enclosed
4765,SimilarTo,coarse,coarse_grained
4766,SimilarTo,coarse,farinaceous
4767,SimilarTo,coarse,granulated
4768,SimilarTo,coarse,inferior
4769,SimilarTo,coarse,loose
4770,SimilarTo,coarse,plush_like
4771,SimilarTo,coarse_furred,hairy
4772,SimilarTo,coarse_grained,coarse
4773,SimilarTo,coarse_textured,rough
4774,SimilarTo,coarsened,inferior
4775,SimilarTo,coastal,littoral
4776,SimilarTo,coastal,coastwise
4777,SimilarTo,coastal,inshore
4778,SimilarTo,coastal,maritime
4779,SimilarTo,coastal,seaward
4780,SimilarTo,coaster,saucer
4781,SimilarTo,coastwise,coastal
4782,SimilarTo,coated,backed
4783,SimilarTo,coated,black_coated
4784,SimilarTo,coated,clothed
4785,SimilarTo,coated,glazed
4786,SimilarTo,coated,oily
4787,SimilarTo,coaxial,concentric
4788,SimilarTo,cob,sledge
4789,SimilarTo,cobwebby,dirty
4790,SimilarTo,coccoid,round
4791,SimilarTo,cock_pigeon,hen_pigeon
4792,SimilarTo,cock_tease,clit_tease
4793,SimilarTo,cockamamie,implausible
4794,SimilarTo,cocky,assertive
4795,SimilarTo,coconut,banana
4796,SimilarTo,coconut_milk,almond_milk
4797,SimilarTo,coconut_milk,coconut_cream
4798,SimilarTo,coconut_milk,coconut_water
4799,SimilarTo,coconut_milk,hazelnut_milk
4800,SimilarTo,coconut_milk,hemp_milk
4801,SimilarTo,coconut_milk,oat_milk
4802,SimilarTo,coconut_milk,peanut_milk
4803,SimilarTo,coconut_milk,rice_milk
4804,SimilarTo,coconut_milk,soy_milk
4805,SimilarTo,cocytus,acheron
4806,SimilarTo,codified,written
4807,SimilarTo,coeducational,integrated
4808,SimilarTo,coequal,equal
4809,SimilarTo,coercive,powerful
4810,SimilarTo,coexistent,synchronous
4811,SimilarTo,cogent,persuasive
4812,SimilarTo,cogged,toothed
4813,SimilarTo,cogitable,thinkable
4814,SimilarTo,cogitative,thoughtful
4815,SimilarTo,cognate,related
4816,SimilarTo,cognate,related
4817,SimilarTo,cognizant,alert
4818,SimilarTo,cognizant,conscious
4819,SimilarTo,cognizant,sensible
4820,SimilarTo,coherent,seamless
4821,SimilarTo,cohesive,adhesive
4822,SimilarTo,cohesive,united
4823,SimilarTo,cohesiveness,cohesion
4824,SimilarTo,coiled,convolute
4825,SimilarTo,coiled,involute
4826,SimilarTo,coiled,rolled
4827,SimilarTo,coiled,spiraling
4828,SimilarTo,coiled,wound
4829,SimilarTo,coilgun,electric_gun
4830,SimilarTo,coilgun,railgun
4831,SimilarTo,coin_purse,dancing_belt
4832,SimilarTo,coinage_metal,copper_group
4833,SimilarTo,coinage_metal,group_11
4834,SimilarTo,coincident,congruent
4835,SimilarTo,cold,acold
4836,SimilarTo,cold,algid
4837,SimilarTo,cold,cool
4838,SimilarTo,cold,cutting
4839,SimilarTo,cold,dead
4840,SimilarTo,cold,emotionless
4841,SimilarTo,cold,far
4842,SimilarTo,cold,frigid
4843,SimilarTo,cold,frigorific
4844,SimilarTo,cold,frore
4845,SimilarTo,cold,frosty
4846,SimilarTo,cold,glacial
4847,SimilarTo,cold,heatless
4848,SimilarTo,cold,ice_cold
4849,SimilarTo,cold,intense
4850,SimilarTo,cold,nipping
4851,SimilarTo,cold,parky
4852,SimilarTo,cold,perfect
4853,SimilarTo,cold,refrigerated
4854,SimilarTo,cold,refrigerating
4855,SimilarTo,cold,shivery
4856,SimilarTo,cold,stale
4857,SimilarTo,cold,stone_cold
4858,SimilarTo,cold,unconscious
4859,SimilarTo,cold,unenthusiastic
4860,SimilarTo,cold,unheated
4861,SimilarTo,cold,freeze
4862,SimilarTo,cold_blooded,poikilothermous
4863,SimilarTo,cold_brew_coffee,frappé
4864,SimilarTo,cold_brew_coffee,iced_coffee
4865,SimilarTo,cold_temperate,temperate
4866,SimilarTo,coldhearted,brittle
4867,SimilarTo,colistin,mcr_1
4868,SimilarTo,collaborative,cooperative
4869,SimilarTo,collapsible,foldable
4870,SimilarTo,collapsible,telescopic
4871,SimilarTo,collapsible,tip_up
4872,SimilarTo,collateral,parallel
4873,SimilarTo,collateral,secondary
4874,SimilarTo,collect,due
4875,SimilarTo,collectable,due
4876,SimilarTo,collection,set
4877,SimilarTo,collective,agglomerative
4878,SimilarTo,collective,aggregative
4879,SimilarTo,collective,collectivised
4880,SimilarTo,collective,joint
4881,SimilarTo,collective,knockdown
4882,SimilarTo,collective,socialist
4883,SimilarTo,collectivised,collective
4884,SimilarTo,collenchyma,chlorenchyma
4885,SimilarTo,collenchyma,merenchyma
4886,SimilarTo,collenchyma,parenchyma
4887,SimilarTo,collenchyma,sclerenchyma
4888,SimilarTo,collinear,cocircular
4889,SimilarTo,collinear,coincident
4890,SimilarTo,collinear,coplanar
4891,SimilarTo,collinear,linear
4892,SimilarTo,collision,allision
4893,SimilarTo,colloquy,dialog
4894,SimilarTo,collusive,covert
4895,SimilarTo,colonels_coup,generals_coup
4896,SimilarTo,colonels_coup,military_coup
4897,SimilarTo,colonial,complex
4898,SimilarTo,colonised,inhabited
4899,SimilarTo,colonnaded,columned
4900,SimilarTo,color_blind,blind
4901,SimilarTo,colorado,claro
4902,SimilarTo,colorado,colorado_claro
4903,SimilarTo,colorado,colorado_maduro
4904,SimilarTo,colorado,double_claro
4905,SimilarTo,colorado,double_maduro
4906,SimilarTo,colorado,maduro
4907,SimilarTo,colorado,oscuro
4908,SimilarTo,colored,bay
4909,SimilarTo,colored,bicoloured
4910,SimilarTo,colored,blackened
4911,SimilarTo,colored,blue_flowered
4912,SimilarTo,colored,brightly_coloured
4913,SimilarTo,colored,buff_coloured
4914,SimilarTo,colored,chestnut_coloured
4915,SimilarTo,colored,chocolate_coloured
4916,SimilarTo,colored,cinnamon_coloured
4917,SimilarTo,colored,cinnamon_red
4918,SimilarTo,colored,creamy_colored
4919,SimilarTo,colored,dun_coloured
4920,SimilarTo,colored,dusky_coloured
4921,SimilarTo,colored,fawn_coloured
4922,SimilarTo,colored,flame_coloured
4923,SimilarTo,colored,flesh_coloured
4924,SimilarTo,colored,garnet_coloured
4925,SimilarTo,colored,gingery
4926,SimilarTo,colored,gold_coloured
4927,SimilarTo,colored,honey_coloured
4928,SimilarTo,colored,indigo
4929,SimilarTo,colored,lead_coloured
4930,SimilarTo,colored,liver_colored
4931,SimilarTo,colored,metallic_coloured
4932,SimilarTo,colored,monochromous
4933,SimilarTo,colored,multi_coloured
4934,SimilarTo,colored,neutral_coloured
4935,SimilarTo,colored,olive_coloured
4936,SimilarTo,colored,orange_coloured
4937,SimilarTo,colored,orange_flowered
4938,SimilarTo,colored,pale_colored
4939,SimilarTo,colored,pastel_colored
4940,SimilarTo,colored,peach_colored
4941,SimilarTo,colored,polychromic
4942,SimilarTo,colored,purple_flowered
4943,SimilarTo,colored,red_faced
4944,SimilarTo,colored,red_flowered
4945,SimilarTo,colored,roan
4946,SimilarTo,colored,rose_colored
4947,SimilarTo,colored,rust_colored
4948,SimilarTo,colored,silver_colored
4949,SimilarTo,colored,straw_coloured
4950,SimilarTo,colored,tawny_coloured
4951,SimilarTo,colored,trichromatic
4952,SimilarTo,colored,violet_coloured
4953,SimilarTo,colored,violet_purple
4954,SimilarTo,colorfast,impervious
4955,SimilarTo,colorful,ablaze
4956,SimilarTo,colorful,braw
4957,SimilarTo,colorful,brilliant
4958,SimilarTo,colorful,deep
4959,SimilarTo,colorful,flashy
4960,SimilarTo,colorful,fluorescent
4961,SimilarTo,colorful,iridescent
4962,SimilarTo,colorful,many_sided
4963,SimilarTo,colorful,noisy
4964,SimilarTo,colorful,picturesque
4965,SimilarTo,colorful,prismatic
4966,SimilarTo,colorful,psychedelic
4967,SimilarTo,colorful,shrill
4968,SimilarTo,colorful,vibrant
4969,SimilarTo,colorless,blanched
4970,SimilarTo,colorless,dulled
4971,SimilarTo,colorless,etiolated
4972,SimilarTo,colorless,lurid
4973,SimilarTo,colorless,neutral
4974,SimilarTo,colorless,pallid
4975,SimilarTo,colorless,pastelike
4976,SimilarTo,colorless,prefaded
4977,SimilarTo,colorless,sombre
4978,SimilarTo,colorless,washed_out
4979,SimilarTo,colorless,waxlike
4980,SimilarTo,colorless,whitened
4981,SimilarTo,colour_blind,unprejudiced
4982,SimilarTo,coloured,black
4983,SimilarTo,colpus,porus
4984,SimilarTo,columnar,columned
4985,SimilarTo,columned,amphistylar
4986,SimilarTo,columned,colonnaded
4987,SimilarTo,columned,columnar
4988,SimilarTo,columned,columniform
4989,SimilarTo,columned,pillared
4990,SimilarTo,columniform,columned
4991,SimilarTo,colure,equinoctial_colure
4992,SimilarTo,colure,first_equinoctial_colure
4993,SimilarTo,colure,first_solstitial_colure
4994,SimilarTo,colure,second_equinoctial_colure
4995,SimilarTo,colure,second_solstitial_colure
4996,SimilarTo,colure,solstitial_colure
4997,SimilarTo,comate,hairy
4998,SimilarTo,comatose,unconscious
4999,SimilarTo,comb,caruncle
0,UsedFor,18_foot_potato,intimidate_angry_leprechauns
1,UsedFor,abbacus,add_up_numbers
2,UsedFor,abortion,removing_unwanted_pregnancies
3,UsedFor,abortion,terminating_pregnancy
4,UsedFor,abs_brakes,preventing_wheel_lock_up
5,UsedFor,accelerator,accelerate
6,UsedFor,accelerator,speed
7,UsedFor,accommodation,place_to_stay
8,UsedFor,accommodation,shower
9,UsedFor,accommodation,sleep
10,UsedFor,accommodation,sleep_in_over_night
11,UsedFor,accommodation,stay
12,UsedFor,accommodation,staying_in
13,UsedFor,accommodations,comfort
14,UsedFor,accommodations,having_someplace_to_stay
15,UsedFor,accommodations,housing_while_travelling
16,UsedFor,accommodations,sleep_while_away_from_home
17,UsedFor,accommodations,sleeping
18,UsedFor,accordian,play_polka_tune
19,UsedFor,accordian_bag,accordian
20,UsedFor,accordian_bag,air
21,UsedFor,accordian_bag,carrying_accordion
22,UsedFor,accordian_bag,carrying_other_musical_instruments
23,UsedFor,accordian_bag,carrying_puppies
24,UsedFor,accordian_bag,cover_for_accordion
25,UsedFor,accordian_bag,having_useful_bag
26,UsedFor,accordian_bag,play_accordian
27,UsedFor,accordian_bag,pump_air
28,UsedFor,accordian_bag,storing_accordian
29,UsedFor,accordion,annoy_people
30,UsedFor,accordion,annoying_neighbors
31,UsedFor,accordion,fun
32,UsedFor,accordion,make_music
33,UsedFor,accordion,make_people_dance
34,UsedFor,accordion,making_music
35,UsedFor,accordion,music
36,UsedFor,accordion,play_polka
37,UsedFor,accordion,playing_in_orchestra
38,UsedFor,accordion,polka_bands
39,UsedFor,accordion,polka_music
40,UsedFor,accordion,talented_players
41,UsedFor,account_book,bank
42,UsedFor,account_book,keep_accounts
43,UsedFor,account_book,keep_track_of_salaries
44,UsedFor,account_book,keeping_track_of_accounts
45,UsedFor,account_book,keeping_track_of_expenses
46,UsedFor,account_book,keeping_track_of_income_and_expenses
47,UsedFor,account_book,keeping_track_of_losses
48,UsedFor,account_book,keeping_track_of_monies
49,UsedFor,account_book,keeping_track_of_payments
50,UsedFor,account_book,keeping_track_of_profits
51,UsedFor,account_book,record_numbers
52,UsedFor,account_book,records_of_transactions
53,UsedFor,acid,etch_glass
54,UsedFor,acid,etch_metal
55,UsedFor,acne_medication,clear_skin
56,UsedFor,acne_medication,clearing_up_skin
57,UsedFor,acne_medication,controlling_acne
58,UsedFor,acne_medication,get_rid_of_spots
59,UsedFor,acne_medication,getting_rid_of_pimples
60,UsedFor,acne_medication,getting_rid_of_spots
61,UsedFor,acne_medication,getting_rid_of_zits
62,UsedFor,acne_medication,less_red_irritation
63,UsedFor,acne_medication,making_face_look_nicer
64,UsedFor,acne_medication,preventing_pimple
65,UsedFor,acne_medication,smother_skin
66,UsedFor,acne_medication,teenagers
67,UsedFor,acne_medication,treating_acne
68,UsedFor,acne_medication,treatment_of_acne
69,UsedFor,acoustic_ceiling,control_noise
70,UsedFor,acoustic_ceiling,cut_noise
71,UsedFor,acoustic_ceiling,dampen_loud_noises
72,UsedFor,acoustic_ceiling,dampening_sound
73,UsedFor,acoustic_ceiling,damping_sound_in_area
74,UsedFor,acoustic_ceiling,focus_sound_waves
75,UsedFor,acoustic_ceiling,looks
76,UsedFor,acoustic_ceiling,quieting_sound
77,UsedFor,acoustic_ceiling,reduce_echoes
78,UsedFor,acoustic_ceiling,reduce_neighbour_noise
79,UsedFor,acoustic_ceiling,use_in_sound_studio
80,UsedFor,acoustic_guitar,folk_music
81,UsedFor,acoustic_guitar,having_fun
82,UsedFor,acoustic_guitar,make_music_while_sing
83,UsedFor,acoustic_guitar,making_folk_music
84,UsedFor,acoustic_guitar,making_music
85,UsedFor,acoustic_guitar,performing_music
86,UsedFor,acoustic_guitar,play_music
87,UsedFor,acoustic_guitar,playing
88,UsedFor,acoustic_guitar,playing_music
89,UsedFor,acoustic_guitar,playing_notes
90,UsedFor,acoustic_guitar,playing_softly
91,UsedFor,acoustic_guitar,rocking_out
92,UsedFor,acoustic_guitar,show_off
93,UsedFor,acrylic,art
94,UsedFor,acrylic,creating_paintings
95,UsedFor,acrylic,for_painting_with
96,UsedFor,acrylic,making_furniture
97,UsedFor,acrylic,making_paint
98,UsedFor,acrylic,making_toys
99,UsedFor,acrylic,paint
100,UsedFor,acrylic,paint_picture
101,UsedFor,acrylic,painting_picture
102,UsedFor,acrylic,painting_pictures
103,UsedFor,acrylic,painting_things
104,UsedFor,acrylic_medium,help_make_paint_more_transparent
105,UsedFor,acting_in_play,actresses
106,UsedFor,acting_in_play,becoming_famous
107,UsedFor,acting_in_play,being_challenged
108,UsedFor,acting_in_play,earning_money
109,UsedFor,acting_in_play,entertaining_audience
110,UsedFor,acting_in_play,entertaining_people
111,UsedFor,acting_in_play,entertainment
112,UsedFor,acting_in_play,escape_from_normal_life
113,UsedFor,acting_in_play,expressing_idea
114,UsedFor,acting_in_play,gaining_theater_experience
115,UsedFor,acting_in_play,getting_class_credit
116,UsedFor,acting_in_play,getting_media_attention
117,UsedFor,acting_in_play,improve_acting_skills
118,UsedFor,acting_in_play,life_enrichment
119,UsedFor,acting_in_play,living_as_another_person
120,UsedFor,acting_in_play,making_money
121,UsedFor,acting_in_play,money
122,UsedFor,acting_in_play,pleasure
123,UsedFor,acting_in_play,portraying_character
124,UsedFor,acting_in_play,portraying_charactor
125,UsedFor,acting_in_play,providing_entertainment
126,UsedFor,acting_in_play,re_enacting_historical_event
127,UsedFor,acting_in_play,social_growth
128,UsedFor,acting_in_play,students
129,UsedFor,acting_in_play,theatrical_personnel
130,UsedFor,acting_in_play,wearing_costumes
131,UsedFor,action_figure,children_to_play_with
132,UsedFor,action_figure,collecting
133,UsedFor,action_figure,fun
134,UsedFor,action_figure,have_fun
135,UsedFor,action_figure,make_poses
136,UsedFor,action_figure,play
137,UsedFor,action_figure,play_out_fantasies
138,UsedFor,action_figure,play_with
139,UsedFor,action_figure,playing
140,UsedFor,action_figure,role_playing
141,UsedFor,actors,being_stalked
142,UsedFor,adding_up_column_of_numbers,accountants
143,UsedFor,adding_up_column_of_numbers,accoutant
144,UsedFor,adding_up_column_of_numbers,calculating
145,UsedFor,adding_up_column_of_numbers,comparing_incomes
146,UsedFor,adding_up_column_of_numbers,cpas
147,UsedFor,adding_up_column_of_numbers,determining_percentage
148,UsedFor,adding_up_column_of_numbers,elementary_school_students
149,UsedFor,adding_up_column_of_numbers,finding_sum
150,UsedFor,adding_up_column_of_numbers,finding_total
151,UsedFor,adding_up_column_of_numbers,knowing_what_sum
152,UsedFor,adding_up_column_of_numbers,practice
153,UsedFor,adding_up_column_of_numbers,spreadsheet_users
154,UsedFor,adding_up_column_of_numbers,totalling_balance
155,UsedFor,adding_up_column_of_numbers,want_sum
156,UsedFor,adding_up_numbers,accouting
157,UsedFor,adding_up_numbers,balancing_checkbook
158,UsedFor,adding_up_numbers,building_sum
159,UsedFor,adding_up_numbers,calculating_summary
160,UsedFor,adding_up_numbers,completing_math_test
161,UsedFor,adding_up_numbers,counting
162,UsedFor,adding_up_numbers,counting_age
163,UsedFor,adding_up_numbers,counting_change
164,UsedFor,adding_up_numbers,counting_money
165,UsedFor,adding_up_numbers,counting_price
166,UsedFor,adding_up_numbers,determining_net_worth
167,UsedFor,adding_up_numbers,discovering_sum
168,UsedFor,adding_up_numbers,finding_total
169,UsedFor,adding_up_numbers,finding_total_amount
170,UsedFor,adding_up_numbers,getting_sum
171,UsedFor,adding_up_numbers,getting_total
172,UsedFor,adding_up_numbers,keeping_score
173,UsedFor,adding_up_numbers,keeping_track_of_inventory
174,UsedFor,adding_up_numbers,making_averages
175,UsedFor,adding_up_numbers,making_computations
176,UsedFor,adding_up_numbers,making_estimates
177,UsedFor,adding_up_numbers,measuring
178,UsedFor,adding_up_numbers,obtaining_sum
179,UsedFor,adding_up_numbers,totalling
180,UsedFor,adding_up_numbers,totalling_sum
181,UsedFor,adding_up_numbers,working_out_bill
182,UsedFor,addition,count_horses
183,UsedFor,address,describe_where_person_lives
184,UsedFor,address_label,identifying_recipient_of_package
185,UsedFor,address_label,identifying_sender_of_package
186,UsedFor,address_label,indicating_destination_of_package
187,UsedFor,address_label,instead_of_writing_address_yourself
188,UsedFor,address_label,mailing_letter
189,UsedFor,address_label,post_parcel
190,UsedFor,address_label,providing_directions_to_mailman
191,UsedFor,address_label,put_adress_on_letter
192,UsedFor,address_label,put_on_letter
193,UsedFor,address_label,routing_letters_through_postal_system
194,UsedFor,address_label,send_item_to_addresse
195,UsedFor,address_label,send_letter_to
196,UsedFor,address_label,sending_packages
197,UsedFor,address_label,tag_bags
198,UsedFor,address_labels,mail_letters
199,UsedFor,adhesive_bandage,abrasions
200,UsedFor,adhesive_bandage,bandaging_wounds
201,UsedFor,adhesive_bandage,cover_cut_or_wound
202,UsedFor,adhesive_bandage,cover_scrape
203,UsedFor,adhesive_bandage,cover_wound
204,UsedFor,adhesive_bandage,covering_wounds
205,UsedFor,adhesive_bandage,cut
206,UsedFor,adhesive_bandage,cuts
207,UsedFor,adhesive_bandage,knee_area
208,UsedFor,adhesive_bandage,minor_wounds
209,UsedFor,adhesive_bandages,help_wounds_heal
